,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,Cycle,Democrats,Individuals,PACs,Republicans,Soft_Indivs,Soft_Orgs,Total,Total1,org_id,org_name,org_name_clean,DemShare,RepShare
423,ARAMARKHOLDINGSCORPORATION,412577.77,472042.77,47,101919.7014,3189704507.0,2,ARAMARK HOLDINGS CORPORATION,,OTHER THAN SMALL BUSINESS,2012,aramark,2012,26631,42426,1000,14400,500,0,41031,41031,D000024107,ARAMARK CORP,aramark,0.6490458433867076,0.3509541566132924
424,ARCADISNV,73499625.81,79528669.81,10489,1166.2317859999998,198234514.3,2,ARCADIS N.V.,,OTHER THAN SMALL BUSINESS,2012,arcadis nv,2012,139400,18900,244500,124000,0,0,263400,263400,D000066743,ARCADIS NV,arcadis nv,0.5292331055429005,0.47076689445709946
425,ASSOCIATIONOFAMERICANRAILROADS,4950389.21,4955449.21,9,451.7333333000001,136168776.1,1,ASSOCIATION OF AMERICAN RAILROADS,,SMALL BUSINESS,2012,american railroads,2012,97145,22895,202500,128250,250,0,225395,225395,D000000735,ASSOCIATION OF AMERICAN RAILROADS,american railroads,0.430998913019366,0.569001086980634
426,ASTRAZENECAPLC,28761725.0,94312851.5,44,2980.555556,1050000001.0,1,ASTRAZENECA PLC,,OTHER THAN SMALL BUSINESS,2012,astrazeneca,2012,608333,186985,1143452,718104,7000,0,1326437,1326437,D000043112,ASTRAZENECA PLC,astrazeneca,0.45862185689934765,0.5413781431006524
427,ATLASAIRWORLDWIDEHOLDINGSINC,6721026.47,7226680.05,44,1619.45,1344359053.0,1,"ATLAS AIR WORLDWIDE HOLDINGS, INC.",,OTHER THAN SMALL BUSINESS,2012,atlas air worldwide,2012,81250,99000,245000,259750,0,0,341000,341000,D000045889,ATLAS AIR WORLDWIDE,atlas air worldwide,0.23826979472140764,0.7617302052785924
428,ATLASGROUPLTD,10506378.83,29195835.98,30,9.0,1700000.0,1,ATLAS GROUP LTD,OTHER,SMALL BUSINESS,2012,atlas,2012,0,0,1416,1416,0,0,1416,1416,D000024192,ATLAS PAC,atlas,0.0,1.0
429,ATMOSENERGYCORPORATION,3041930.0,4645000.0,2,4700.0,6000000000.0,1,ATMOS ENERGY CORPORATION,,OTHER THAN SMALL BUSINESS,2012,atmos energy,2012,20000,9850,118200,108050,0,0,128050,128050,D000024193,ATMOS ENERGY,atmos energy,0.15618898867629832,0.8438110113237017
430,ATTINC,3600353885.0,4682866381.0,43733,117515.8298,59968640485.0,2,AT&T INC.,,OTHER THAN SMALL BUSINESS,2012,att,2012,1651241,1447520,3480000,3311979,8820,25500,4963220,4963220,D000000076,AT&T INC,att,0.3326955081580103,0.6673044918419897
431,AXA,76609596.28,76609596.28,20,75.0,50000000.0,2,AXA,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,axa,2012,218683,350893,158000,290210,0,0,508893,508893,D000021855,AXA,axa,0.429722947653043,0.570277052346957
432,BAESYSTEMSHOLDINGSINC,56912804830.0,146296000000.0,43622,107081.0556,6114100549.0,4,BAE SYSTEMS HOLDINGS INC.,,OTHER THAN SMALL BUSINESS,2012,bae systems,2012,648529,339396,1102500,793387,250,0,1441916,1441916,D000000583,BAE SYSTEMS,bae systems,0.44976891857778123,0.5502310814222188
433,BALFOURBEATTYPLC,638775309.6,1157775310.0,8614,3647.5563799999995,1147611787.0,2,BALFOUR BEATTY PLC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,balfour beatty,2012,156015,89610,167500,100345,2500,0,256360,256360,D000064461,BALFOUR BEATTY,balfour beatty,0.6085777812451241,0.39142221875487593
434,BALLCORPORATION,1550565649.0,2355640609.0,547,2469.13739,530731586.1,2,BALL CORPORATION,,OTHER THAN SMALL BUSINESS,2012,ball,2012,72975,43460,140000,110485,0,0,183460,183460,D000024239,BALL CORP,ball,0.3977706312002616,0.6022293687997383
435,BAXTERINTERNATIONALINC,453638.04,453638.04,35,46245.6,122012108.0,1,BAXTER INTERNATIONAL INC.,,OTHER THAN SMALL BUSINESS,2012,baxter,2012,201190,131190,214000,143500,2000,0,344690,344690,D000000643,BAXTER INTERNATIONAL,baxter,0.583683889872059,0.41631611012794106
436,BAYERAG,25488726.2,74909866.2,40,7467.314815000001,3509361724.0,2,BAYER AG,OTHER,OTHER THAN SMALL BUSINESS,2012,bayer ag,2012,182779,69077,470000,355298,0,0,538077,538077,D000042363,BAYER AG,bayer ag,0.33968930097365246,0.6603106990263475
437,BECHTELGROUPINC,401489631.2,408262257.2,487,34819.20907,25099409985.0,2,BECHTEL GROUP  INC.,,OTHER THAN SMALL BUSINESS,2012,bechtel,2012,356900,233745,634000,510095,25000,0,866995,866995,D000000237,BECHTEL GROUP,bechtel,0.41165173962940965,0.5883482603705904
438,BERKSHIREHATHAWAYINC,904749823.8,1403305625.0,515,79033.93037999999,4710941537.0,2,BERKSHIRE HATHAWAY INC.,,OTHER THAN SMALL BUSINESS,2012,berkshire hathaway,2012,1159786,1291641,2361900,2498310,703745,5000,3658096,3658096,D000021757,BERKSHIRE HATHAWAY,berkshire hathaway,0.3170463541689447,0.6829536458310553
439,BOSTONSCIENTIFICCORPORATION,631444.16,631444.16,31,170594.4444,600605000000.0,2,BOSTON SCIENTIFIC CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,boston scientific,2012,133252,201205,347000,413903,0,0,547155,547155,D000021878,BOSTON SCIENTIFIC CORP,boston scientific,0.2435361095119299,0.7564638904880701
440,BPPLC,7896036.89,296799542.0,929,94178.50877,278826000000.0,1,BP P.L.C.,,OTHER THAN SMALL BUSINESS,2012,bp,2012,179009,217662,212000,250653,2025,0,429662,429662,D000000091,BP,bp,0.4166274885840498,0.5833725114159503
441,BRUNSWICKCORPORATION,19267925.02,19361375.82,6076,7936.8094040000005,1131867023.0,2,BRUNSWICK CORPORATION,,OTHER THAN SMALL BUSINESS,2012,brunswick,2012,17634,14464,57500,54330,0,0,71964,71964,D000024496,BRUNSWICK CORP,brunswick,0.24503918625979657,0.7549608137402034
442,BURNSMCDONNELLINC,274645486.7,5267096.86,430,2548.5349699999997,780784672.6,2,"BURNS & MCDONNELL, INC.",,OTHER THAN SMALL BUSINESS,2012,burns mcdonnell,2012,82500,33455,183000,133955,0,0,216455,216455,D000024518,BURNS & MCDONNELL,burns mcdonnell,0.38114157677115335,0.6188584232288467
443,BUTTERBALLLLC,43493906.48,43493906.48,47,5662.976189999999,1155535714.0,2,BUTTERBALL  LLC,,OTHER THAN SMALL BUSINESS,2012,butterball,2012,1000,0,10500,9500,0,0,10500,10500,D000024529,BUTTERBALL LLC,butterball,0.09523809523809523,0.9047619047619048
444,CAMPBELLSOUPCOMPANY,164963886.2,164963886.2,50,7633.636364,805817121.2,2,CAMPBELL SOUP COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,campbell soup,2012,16612,12673,47184,43245,0,0,59857,59857,D000024598,CAMPBELL SOUP,campbell soup,0.27752810865897054,0.7224718913410294
445,CARDINALHEALTHINC,755159631.1,2280454305.0,168513,7499.181554000001,5579086040.0,2,CARDINAL HEALTH  INC.,OTHER,OTHER THAN SMALL BUSINESS,2012,cardinal health,2012,232052,194529,372500,334977,0,0,567029,567029,D000021892,CARDINAL HEALTH,cardinal health,0.40924185535484076,0.5907581446451592
446,CATERPILLARINC,370677252.0,374159884.8,30097,95474.82539,14027416241.0,2,CATERPILLAR INC.,,OTHER THAN SMALL BUSINESS,2012,caterpillar,2012,136705,245340,678000,788635,6450,0,925340,925340,D000000352,CATERPILLAR INC,caterpillar,0.14773488663626344,0.8522651133637366
447,CENTERPOINTENERGYINC,1198723.7,1198723.7,3,0.0,0.0,1,CENTERPOINT ENERGY  INC.,,OTHER THAN SMALL BUSINESS,2012,centerpoint energy,2012,35675,66876,191009,222260,455,0,257935,257935,D000024672,CENTERPOINT ENERGY,centerpoint energy,0.13831003935099928,0.8616899606490007
448,CENTURYLINKINC,4481817.52,43481817.52,63,24974.1052,9668515818.0,2,CENTURYLINK  INC.,,OTHER THAN SMALL BUSINESS,2012,centurylink,2012,476633,215387,864307,603561,750,0,1080194,1080194,D000024683,CENTURYLINK,centurylink,0.4412475907105575,0.5587524092894425
449,CFDRESEARCHCORPORATION,2099627.0,2099627.0,478,85.0,13668000.0,1,CFD RESEARCH CORPORATION,,SMALL BUSINESS,2012,cfd research,2012,0,1000,450,1450,0,0,1450,1450,D000024689,CFD RESEARCH CORP,cfd research,0.0,1.0
450,CFINDUSTRIESHOLDINGSINC,43800.0,43800.0,1,2000.0,2000000000.0,1,CF INDUSTRIES HOLDINGS  INC.,,OTHER THAN SMALL BUSINESS,2012,cf industries,2012,42422,63422,72000,93000,0,0,135422,135422,D000024688,CF INDUSTRIES,cf industries,0.31325781630754235,0.6867421836924577
451,CH2MHILLCOMPANIESLTD,3963706694.0,4171959251.0,5106,16379.07986,4828353460.0,2,"CH2M HILL COMPANIES, LTD.",,OTHER THAN SMALL BUSINESS,2012,ch2m hill,2012,293805,128345,430500,266040,250,1000,559845,559845,D000000492,CH2M HILL,ch2m hill,0.5247970420384214,0.47520295796157863
452,CHEVRONCORPORATION,6830564.61,11012480.0,43,38548.48485,109653000000.0,2,CHEVRON CORPORATION,,OTHER THAN SMALL BUSINESS,2012,chevron,2012,239887,965491,697000,1447424,3265,2500000,1687311,1687311,D000000015,CHEVRON,chevron,0.1421711824316916,0.8578288175683084
453,CISCOSYSTEMSINC,5768822.31,5777832.8,49,37266.49737,21253655942.0,2,CISCO SYSTEMS  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,cisco systems,2012,832624,917011,421500,502837,159450,0,1335461,1335461,D000000374,CISCO SYSTEMS,cisco systems,0.623473092812145,0.376526907187855
454,CITIGROUPINC,332940652.5,334807960.4,1242,28459.194539999997,16189401890.0,2,CITIGROUP INC.,,SMALL BUSINESS,2012,citigroup,2012,1181855,2219663,577000,1609308,47800,0,2791163,2791163,D000000071,CITIGROUP INC,citigroup,0.42342743866983046,0.5765725613301695
455,COBHAMPLC,60825474.89,94772180.45,393,7366.853503,20831516288.0,2,COBHAM PLC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,cobham,2012,116250,11000,310000,204750,0,0,321000,321000,D000025006,COBHAM PLC,cobham,0.3621495327102804,0.6378504672897196
456,COLLEGEOFAMERICANPATHOLOGISTS,7339.0,7339.0,2,587.0,163940224.5,2,COLLEGE OF AMERICAN PATHOLOGISTS,CORPORATE TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,college american pathologists,2012,292250,3750,822000,530500,0,0,822750,822750,D000000540,COLLEGE OF AMERICAN PATHOLOGISTS,college american pathologists,0.35521118201154667,0.6447888179884533
457,CONSOLIDATEDEDISONINC,33118584.22,33118584.22,24,13605.172219999999,3350450000000.0,2,CONSOLIDATED EDISON  INC.,,OTHER THAN SMALL BUSINESS,2012,consolidated edison,2012,72797,41397,42750,11150,0,0,83947,83947,D000025111,CONSOLIDATED EDISON INC,consolidated edison,0.8671781004681526,0.13282189953184748
458,CORELOGICINC,535423.85,535423.85,1045,17549.047619999998,6417583333.0,2,CORELOGIC  INC.,,OTHER THAN SMALL BUSINESS,2012,corelogic,2012,9389,10489,6000,7100,0,0,16489,16489,D000060812,CORELOGIC INC,corelogic,0.5694099096367276,0.4305900903632725
459,COXENTERPRISESINC,531208.59,651900.03,83,21681.12063,2923106228.0,2,COX ENTERPRISES  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,cox enterprises,2012,510932,457814,668000,621682,2100750,7500,1132614,1132614,D000000768,COX ENTERPRISES,cox enterprises,0.45110867427031626,0.5488913257296837
460,CRHPLC,609757.94,609757.94,7,4625.0,1224500000.0,1,CRH PLC,,OTHER THAN SMALL BUSINESS,2012,crh,2012,135750,6866,293500,159616,0,0,295366,295366,D000066815,CRH PLC,crh,0.4595992768294252,0.5404007231705749
461,CUBICCORPORATION,1264466410.0,1264958449.0,15239,2952.997476,440949836.4,2,CUBIC CORPORATION,,OTHER THAN SMALL BUSINESS,2012,cubic,2012,27750,110414,77100,159764,0,0,187514,187514,D000021944,CUBIC CORP,cubic,0.14798895015838817,0.8520110498416118
462,CUMMINSINC,132939500.1,136723902.6,114,6844.306845,1970958314.0,2,CUMMINS INC.,,OTHER THAN SMALL BUSINESS,2012,cummins,2012,163438,90612,217000,143174,0,0,306612,306612,D000021945,CUMMINS INC,cummins,0.5330450210689731,0.46695497893102683
463,CURTISSWRIGHTCORPORATION,19129301.05,19129301.05,97,3832.8390630000004,707084601.1,2,CURTISS-WRIGHT CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,curtisswright,2012,12450,4900,14250,6700,0,0,19150,19150,D000025212,CURTISS-WRIGHT CORP,curtisswright,0.6501305483028721,0.34986945169712796
464,DAIRYFARMERSOFAMERICAINC,3503148.46,3503148.46,6,1300.0,710000000.0,2,DAIRY FARMERS OF AMERICA  INC.,OTHER,OTHER THAN SMALL BUSINESS,2012,dairy farmers america,2012,140750,9750,398500,265000,0,0,405750,405750,D000000119,DAIRY FARMERS OF AMERICA,dairy farmers america,0.34688847812692547,0.6531115218730745
465,DCIINC,8625420.7,8625420.7,2108,253.7416667,25495053.02,2,"DCI, INC.",,OTHER THAN SMALL BUSINESS,2012,dci,2012,65669,172555,62074,168960,0,0,234629,234629,D000021952,DCI GROUP,dci,0.2798844132651974,0.7201155867348026
466,DEANFOODSCOMPANY,59847242.84,63118413.84,1303,5758.033294,1702527807.0,2,DEAN FOODS COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,dean foods,2012,103323,236716,248500,381893,0,0,485216,485216,D000021651,DEAN FOODS,dean foods,0.2129422772538416,0.7870577227461584
467,DEERECOMPANY,105527080.5,105527080.5,38054,24276.92239,2278207441.0,2,DEERE & COMPANY,,OTHER THAN SMALL BUSINESS,2012,deere,2012,104150,153425,732000,781275,2565,0,885425,885425,D000000408,DEERE & CO,deere,0.11762712821526386,0.8823728717847361
468,DELOITTELLP,3915803095.0,6256504201.0,28100,5834.590472999999,1480291952.0,2,DELOITTE LLP,,OTHER THAN SMALL BUSINESS,2012,deloitte,2012,1692163,2044591,2634500,2986533,6850,0,4678696,4678696,D000000131,DELOITTE LLP,deloitte,0.361674064739406,0.638325935260594
469,DELTAAIRLINESINC,4867808.96,4867808.96,14,75000.0,27000000512.0,1,DELTA AIR LINES  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,delta air lines,2012,268099,446974,378499,559624,750,0,827723,827723,D000000350,DELTA AIR LINES,delta air lines,0.3238994204582934,0.6761005795417065
470,DEUTSCHEPOSTAG,120475782.6,132777778.8,34,76183.35556,13950041450.0,2,DEUTSCHE POST AG,,OTHER THAN SMALL BUSINESS,2012,deutsche post ag,2012,3000,6290,2000,5290,0,0,8290,8290,D000025481,DEUTSCHE POST AG,deutsche post ag,0.3618817852834741,0.638118214716526
471,DOMINIONRESOURCESINC,3381283403.0,3381283403.0,72,15059.518580000002,5546549507.0,2,DOMINION RESOURCES  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,dominion resources,2012,411059,409064,667225,665230,60250,0,1076289,1076289,D000000335,DOMINION RESOURCES,dominion resources,0.3819225133769833,0.6180774866230166
472,DUKEENERGYCORPORATION,5320139.28,7120139.28,10,15172.5,10056715499.0,2,DUKE ENERGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,duke energy,2012,359717,221104,607600,471487,0,0,831204,831204,D000000477,DUKE ENERGY,duke energy,0.4327662042049846,0.5672337957950154
473,DYNETICSINC,8411302.02,160086522.0,596,889.3276891,366011416.8,2,"DYNETICS, INC.",,SMALL BUSINESS,2012,dynetics,2012,7500,30750,107500,130750,0,0,138250,138250,D000025614,DYNETICS INC,dynetics,0.054249547920433995,0.945750452079566
474,EATONCORPORATION,58344438.72,160411135.2,9634,25094.220859999998,5491006345.0,2,EATON CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,eaton,2012,20160,221089,74000,274929,0,0,295089,295089,D000025623,EATON CORP,eaton,0.0683183717454734,0.9316816282545266
475,EDISONINTERNATIONAL,43003.95,43003.95,72,14173.15163,9810645694.0,2,EDISON INTERNATIONAL,,OTHER THAN SMALL BUSINESS,2012,edison,2012,269019,145254,423765,299800,0,15000,568819,568819,D000000239,EDISON INTERNATIONAL,edison,0.47294306273173015,0.5270569372682699
476,ELBITSYSTEMSLTD,199085017.8,248548203.8,3482,1857.9525899999999,846201254.3,2,ELBIT SYSTEMS LTD,,OTHER THAN SMALL BUSINESS,2012,elbit systems,2012,8500,12755,40000,44255,0,0,52755,52755,D000043128,ELBIT SYSTEMS,elbit systems,0.16112216851483271,0.8388778314851673
477,EMERGENTBIOSOLUTIONSINC,104192005.7,104192005.7,23,554.2,190965996.8,1,EMERGENT BIOSOLUTIONS INC.,,OTHER THAN SMALL BUSINESS,2012,emergent biosolutions,2012,111224,133474,287000,319250,0,0,430474,430474,D000025674,EMERGENT BIOSOLUTIONS,emergent biosolutions,0.2583756510265428,0.7416243489734572
478,ENERGENCORPORATION,63506695.0,91302328.34,35,1200.0,650000000.0,2,ENERGEN CORPORATION,,OTHER THAN SMALL BUSINESS,2012,energen,2012,5500,0,44000,38500,0,0,44000,44000,D000025685,ENERGEN CORP,energen,0.125,0.875
479,ENVIRONMENTALCHEMICALCORPORATION,290152470.1,292315699.7,406,234.4666667,141604129.6,2,ENVIRONMENTAL CHEMICAL CORPORATION,,SMALL BUSINESS,2012,environmental chemical,2012,11000,2500,12750,4250,0,0,15250,15250,D000025705,ENVIRONMENTAL CHEMICAL CORP,environmental chemical,0.7213114754098361,0.2786885245901639
480,EPSILONSYSTEMSSOLUTIONSINC,12074395.35,1291118018.0,12075,599.1213151000001,83588593.82,2,"EPSILON SYSTEMS SOLUTIONS, INC.",,OTHER THAN SMALL BUSINESS,2012,epsilon systems solutions,2012,750,11500,750,11500,0,0,12250,12250,D000025710,EPSILON SYSTEMS SOLUTIONS,epsilon systems solutions,0.061224489795918366,0.9387755102040817
481,EQUIFAXINC,895956.89,996416.89,18128,896.9102813999999,48106070.57,2,EQUIFAX INC,,OTHER THAN SMALL BUSINESS,2012,equifax,2012,33050,65304,72280,104534,200,0,137584,137584,D000025712,EQUIFAX INC,equifax,0.2402168856843819,0.7597831143156181
482,ERNSTYOUNGLLP,52808348.95,108338586.9,12203,34164.3619,6180831791.0,2,ERNST & YOUNG LLP,,OTHER THAN SMALL BUSINESS,2012,ernst young,2012,1045092,1208491,1791000,1952480,6750,1291,2997572,2997572,D000000098,ERNST & YOUNG,ernst young,0.3486461709677032,0.6513538290322968
483,EXELISINC,19148362183.0,22895459551.0,471,17058.86737,3632668047.0,2,EXELIS INC.,,OTHER THAN SMALL BUSINESS,2012,exelis,2012,129475,72425,260500,203450,500,0,332925,332925,D000064439,EXELIS INC,exelis,0.3889014042201697,0.6110985957798303
484,EXELONCORPORATION,43482736.9,47322742.73,33,6045.645593,4265199060.0,2,EXELON CORPORATION,,OTHER THAN SMALL BUSINESS,2012,exelon,2012,891818,966008,1167600,1251290,250,5000,2143108,2143108,D000000368,EXELON CORP,exelon,0.4161330180280228,0.5838669819719772
485,EXPERIANPLC,445478.0,3664478.0,12084,2348.076923,657076923.1,1,EXPERIAN PLC,,OTHER THAN SMALL BUSINESS,2012,experian,2012,157420,17870,601500,461950,250,0,619370,619370,D000033552,EXPERIAN,experian,0.25416148667194083,0.7458385133280592
486,EXPRESSSCRIPTSINC,569171000000.0,569704000000.0,877,11012.99058,17576396017.0,2,EXPRESS SCRIPTS  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,express scripts,2012,945277,456908,1730999,1254130,6500,5000,2199407,2199407,D000021977,EXPRESS SCRIPTS,express scripts,0.4297872108254634,0.5702127891745365
487,FEDEXCORPORATION,112479067.1,126769759.1,1698,228860.5779,23222308117.0,2,FEDEX CORPORATION,,OTHER THAN SMALL BUSINESS,2012,fedex,2012,823940,569930,1973540,1727220,1250,7500,2551160,2551160,D000000089,FEDEX CORP,fedex,0.32296680725630694,0.6770331927436931
488,FIRSTENERGYCORP,143769004.6,150819574.6,45,4130.925884,828625204.5,2,FIRSTENERGY CORP.,,OTHER THAN SMALL BUSINESS,2012,firstenergy,2012,283480,499180,498000,713450,0,0,996930,996930,D000000531,FIRSTENERGY CORP,firstenergy,0.28435296359824663,0.7156470364017534
489,FLIRSYSTEMSINC,44700462.51,135095892.8,8391,1243.3368,191614356.0,2,FLIR SYSTEMS  INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,flir systems,2012,67250,64250,152500,149500,0,0,216750,216750,D000025840,FLIR SYSTEMS,flir systems,0.3102652825836217,0.6897347174163783
490,FLORIDATURBINETECHNOLOGIESINC,434908.0,1680712.0,8,210.0,30560000.0,1,FLORIDA TURBINE TECHNOLOGIES INC.,,SMALL BUSINESS,2012,florida turbine technologies,2012,15832,33882,6000,24050,0,0,39882,39882,D000025861,FLORIDA TURBINE TECHNOLOGIES,florida turbine technologies,0.39697106464069004,0.60302893535931
491,FLOWERSFOODSINC,31021780.58,31379557.66,189,5246.684472999999,1080917910.0,2,FLOWERS FOODS INC.,OTHER,OTHER THAN SMALL BUSINESS,2012,flowers foods,2012,0,18000,187500,205500,0,0,205500,205500,D000000377,FLOWERS FOODS,flowers foods,0.0,1.0
492,FLUORCORPORATION,439000000000.0,479000000000.0,1460,20408.22939,3508136783.0,2,FLUOR CORPORATION,,OTHER THAN SMALL BUSINESS,2012,fluor,2012,350635,148921,849450,652236,0,0,1002871,1002871,D000000277,FLUOR CORP,fluor,0.3496312087995365,0.6503687912004634
493,FUJIFILMHOLDINGSCORPORATION,5095666.1,5095666.1,1400,71308.71439,22522981358.0,2,FUJIFILM HOLDINGS CORPORATION,,OTHER THAN SMALL BUSINESS,2012,fujifilm,2012,75450,79070,2750,6370,0,0,81820,81820,D000042096,FUJIFILM,fujifilm,0.9221461745294549,0.0778538254705451
494,G4SPLC,1564268719.0,1567811325.0,6607,434159.6811,5264262617.0,2,G4S PLC,,OTHER THAN SMALL BUSINESS,2012,g4s,2012,16975,3025,64000,50050,0,0,67025,67025,D000026342,G4S PLC,g4s,0.25326370757180156,0.7467362924281984
495,GENCORPINC,37522362.13,88128199.13,280,2703.083333,581138443.3,2,GENCORP INC.,,OTHER THAN SMALL BUSINESS,2012,gencorp,2012,32650,8970,78000,54320,0,0,86970,86970,D000026174,GENCORP INC,gencorp,0.37541681039438884,0.6245831896056111
496,GENERALDYNAMICSCORPORATION,103000000000.0,183000000000.0,23593,57137.00287999999,16881754907.0,2,GENERAL DYNAMICS CORPORATION,OTHER,OTHER THAN SMALL BUSINESS,2012,general dynamics,2012,983043,628638,1766500,1414895,1950,0,2397938,2397938,D000000165,GENERAL DYNAMICS,general dynamics,0.40995346835489493,0.5900465316451051
497,GENERALELECTRICCOMPANY,3379001324.0,10964158322.0,24706,283599.6418,133000000000.0,2,GENERAL ELECTRIC COMPANY,,OTHER THAN SMALL BUSINESS,2012,general electric,2012,1475814,1473523,2581575,2566684,12050,0,4042498,4042498,D000000125,GENERAL ELECTRIC,general electric,0.3650747631786089,0.6349252368213911
498,GENERALMILLSINC,399615967.0,399615967.0,24,27000.0,13699999744.0,2,GENERAL MILLS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2012,general mills,2012,168159,225509,222500,279550,20000,0,447709,447709,D000000467,GENERAL MILLS,general mills,0.37559888230971455,0.6244011176902854
499,GENERALMOTORSCOMPANY,256774.2,456774.2,50,228812.5,71874998592.0,2,GENERAL MOTORS COMPANY,,OTHER THAN SMALL BUSINESS,2012,general motors,2012,361087,289309,486300,417282,5750,0,778369,778369,D000000155,GENERAL MOTORS,general motors,0.4639020824313404,0.5360979175686595
500,GENTEXCORPORATION,397844179.4,401410050.2,1105,513.4452967,50106120.14,2,GENTEX CORPORATION,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,2012,gentex,2012,4700,1600,4100,1000,0,0,5700,5700,D000068698,GENTEX,gentex,0.8245614035087719,0.17543859649122806
